Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
33.0,1,1,119,7.0,130000.0,3,4,0
30.0,1,2,120,5.0,105000.0,0,0,0
50.0,0,3,36,19.0,200000.0,0,2,1
30.0,0,1,118,5.0,100000.0,3,0,0
42.0,0,2,117,13.0,170000.0,1,0,0
33.0,1,1,119,6.0,115000.0,0,6,0
45.0,0,3,36,16.0,185000.0,4,0,1
29.0,1,1,120,4.0,90000.0,3,0,0
39.0,1,2,117,12.0,160000.0,1,7,0
27.0,0,1,118,3.0,80000.0,1,1,0
49.0,0,3,36,17.0,195000.0,2,9,1
32.0,1,2,119,6.0,115000.0,1,7,0
36.0,0,1,117,8.0,135000.0,4,2,0
27.0,0,1,120,2.0,65000.0,3,0,0
43.0,1,3,36,14.0,190000.0,4,0,1
34.0,0,2,118,8.0,140000.0,0,6,0
46.0,0,3,117,16.0,185000.0,3,3,0
33.0,1,1,119,7.0,130000.0,3,0,0
30.0,1,2,120,5.0,105000.0,1,7,0
50.0,0,3,36,19.0,200000.0,2,0,1
30.0,0,1,118,5.0,100000.0,1,2,0
42.0,0,2,117,13.0,170000.0,4,2,0
33.0,1,1,119,6.0,115000.0,4,2,0
45.0,0,3,36,16.0,185000.0,2,2,1
29.0,1,1,120,4.0,90000.0,1,0,0
39.0,1,2,117,12.0,160000.0,4,2,0
27.0,0,1,118,3.0,80000.0,4,5,0
49.0,0,3,36,17.0,195000.0,1,7,1
32.0,1,2,119,6.0,115000.0,0,8,0
36.0,0,1,117,8.0,135000.0,4,0,0
27.0,0,1,120,2.0,65000.0,2,2,0
43.0,1,3,36,14.0,190000.0,4,0,1
34.0,0,2,118,8.0,140000.0,2,9,0
46.0,0,3,117,16.0,185000.0,3,4,0
33.0,1,1,119,7.0,130000.0,1,1,0
30.0,1,2,120,5.0,105000.0,3,0,0
50.0,0,3,36,19.0,200000.0,2,2,1
30.0,0,1,118,5.0,100000.0,3,4,0
42.0,0,2,117,13.0,170000.0,2,2,0
33.0,1,1,119,6.0,115000.0,3,3,0
45.0,0,3,36,16.0,185000.0,2,0,1
29.0,1,1,120,4.0,90000.0,2,0,0
39.0,1,2,117,12.0,160000.0,0,6,0
27.0,0,1,118,3.0,80000.0,1,7,0
49.0,0,3,36,17.0,195000.0,0,2,1
32.0,1,2,119,6.0,115000.0,3,3,0
36.0,0,1,117,8.0,135000.0,1,7,0
27.0,0,1,120,2.0,65000.0,1,7,0
43.0,1,3,36,14.0,190000.0,3,0,1
34.0,0,2,118,8.0,140000.0,1,7,0
46.0,0,3,117,16.0,185000.0,4,2,0
33.0,1,1,119,7.0,130000.0,2,0,0
30.0,1,2,120,5.0,105000.0,3,4,0
50.0,0,3,36,19.0,200000.0,4,0,1
30.0,0,1,118,5.0,100000.0,4,2,0
42.0,0,2,117,13.0,170000.0,2,2,0
33.0,1,1,119,6.0,115000.0,0,0,0
45.0,0,3,36,16.0,185000.0,4,2,1
29.0,1,1,120,4.0,90000.0,0,0,0
39.0,1,2,117,12.0,160000.0,4,0,0
27.0,0,1,118,3.0,80000.0,3,0,0
49.0,0,3,36,17.0,195000.0,3,0,1
32.0,1,2,119,6.0,115000.0,4,0,0
36.0,0,1,117,8.0,135000.0,4,0,0
27.0,0,1,120,2.0,65000.0,2,9,0
43.0,1,3,36,14.0,190000.0,3,4,1
34.0,0,2,118,8.0,140000.0,1,2,0
46.0,0,3,117,16.0,185000.0,3,4,0
33.0,1,1,119,7.0,130000.0,4,2,0
30.0,1,2,120,5.0,105000.0,3,0,0
50.0,0,3,36,19.0,200000.0,4,0,1
30.0,0,1,118,5.0,100000.0,0,0,0
42.0,0,2,117,13.0,170000.0,4,0,0
33.0,1,1,119,6.0,115000.0,2,9,0
45.0,0,3,36,16.0,185000.0,0,2,1
29.0,1,1,120,4.0,90000.0,3,4,0
39.0,1,2,117,12.0,160000.0,4,5,0
27.0,0,1,118,3.0,80000.0,4,0,0
49.0,0,3,36,17.0,195000.0,3,3,1
32.0,1,2,119,6.0,115000.0,3,0,0
36.0,0,1,117,8.0,135000.0,1,7,0
27.0,0,1,120,2.0,65000.0,3,0,0
43.0,1,3,36,14.0,190000.0,1,7,1
34.0,0,2,118,8.0,140000.0,2,0,0
46.0,0,3,117,16.0,185000.0,4,0,0
33.0,1,1,119,7.0,130000.0,0,2,0
30.0,1,2,120,5.0,105000.0,4,5,0
50.0,0,3,36,19.0,200000.0,2,9,1
30.0,0,1,118,5.0,100000.0,2,2,0
42.0,0,2,117,13.0,170000.0,2,0,0
33.0,1,1,119,6.0,115000.0,4,0,0
45.0,0,3,36,16.0,185000.0,0,0,1
29.0,1,1,120,4.0,90000.0,4,0,0
31.0,0,2,117,8.0,130000.0,2,9,0
27.0,0,1,118,3.0,80000.0,4,2,0
43.0,0,3,36,15.0,180000.0,2,0,1
35.0,1,2,119,8.0,140000.0,4,5,0
42.0,0,1,117,12.0,160000.0,0,8,0
28.0,1,1,120,2.0,55000.0,0,8,0
44.0,1,3,36,16.0,190000.0,1,7,1
32.0,0,2,118,7.0,120000.0,3,0,0
48.0,0,3,117,18.0,200000.0,0,0,0
30.0,1,1,119,5.0,100000.0,3,4,0
34.0,0,2,120,9.0,150000.0,3,0,0
37.0,1,1,117,11.0,170000.0,1,2,0
26.0,0,1,118,2.0,65000.0,2,2,0
49.0,1,3,36,19.0,210000.0,3,4,1
29.0,0,1,119,4.0,90000.0,0,6,0
41.0,0,2,117,14.0,180000.0,1,2,0
31.0,1,1,120,6.0,110000.0,1,2,0
37.0,0,2,117,10.0,150000.0,4,5,0
27.0,0,1,118,3.0,80000.0,4,2,0
50.0,0,3,36,18.0,195000.0,0,2,1
32.0,1,2,119,6.0,115000.0,4,0,0
36.0,0,1,117,8.0,135000.0,1,2,0
27.0,0,1,120,2.0,65000.0,4,5,0
43.0,1,3,36,14.0,190000.0,0,2,1
34.0,0,2,118,8.0,140000.0,4,0,0
46.0,0,3,117,16.0,185000.0,1,1,0
33.0,1,1,119,7.0,130000.0,1,2,0
30.0,1,2,120,5.0,105000.0,2,2,0
50.0,0,3,36,19.0,200000.0,4,5,1
30.0,0,1,118,5.0,100000.0,3,3,0
42.0,0,2,117,13.0,170000.0,4,2,0
33.0,1,1,119,6.0,115000.0,3,4,0
45.0,0,3,36,16.0,185000.0,2,0,1
29.0,1,1,120,4.0,90000.0,3,3,0
39.0,1,2,117,12.0,160000.0,4,2,0
27.0,0,1,118,3.0,80000.0,0,0,0
49.0,0,3,36,17.0,195000.0,0,2,1
32.0,1,2,119,6.0,115000.0,2,2,0
36.0,0,1,117,8.0,135000.0,2,2,0
27.0,0,1,120,2.0,65000.0,3,4,0
43.0,1,3,36,14.0,190000.0,0,8,1
34.0,0,2,118,8.0,140000.0,2,0,0
46.0,0,3,117,16.0,185000.0,3,3,0
33.0,1,1,119,7.0,130000.0,4,5,0
30.0,1,2,120,5.0,105000.0,2,2,0
50.0,0,3,36,19.0,200000.0,2,0,1
30.0,0,1,118,5.0,100000.0,1,2,0
42.0,0,2,117,13.0,170000.0,2,2,0
33.0,1,1,119,6.0,115000.0,4,5,0
45.0,0,3,36,16.0,185000.0,0,2,1
29.0,1,1,120,4.0,90000.0,1,1,0
39.0,1,2,117,12.0,160000.0,0,0,0
27.0,0,1,118,3.0,80000.0,2,2,0
49.0,0,3,36,17.0,195000.0,2,2,1
32.0,1,2,119,6.0,115000.0,1,2,0
36.0,0,1,117,8.0,135000.0,3,0,0
27.0,0,1,120,2.0,65000.0,4,0,0
43.0,1,3,36,14.0,190000.0,4,2,1
34.0,0,2,118,8.0,140000.0,1,1,0
46.0,1,3,36,16.0,185000.0,3,0,1
33.0,0,1,119,7.0,130000.0,1,0,0
30.0,0,2,120,5.0,105000.0,3,0,0
50.0,0,3,117,20.0,210000.0,4,2,0
31.0,0,1,118,6.0,95000.0,3,4,0
39.0,1,2,117,11.0,170000.0,4,0,0
27.0,0,1,120,2.0,65000.0,3,0,0
44.0,1,3,36,16.0,190000.0,4,5,1
32.0,0,2,118,7.0,120000.0,0,8,0
48.0,0,3,117,19.0,200000.0,1,0,0
30.0,1,1,119,5.0,100000.0,0,0,0
34.0,0,2,120,9.0,150000.0,1,1,0
37.0,1,1,117,11.0,170000.0,4,5,0
26.0,0,1,118,2.0,65000.0,0,0,0
49.0,1,3,36,19.0,210000.0,1,1,1
29.0,0,1,119,4.0,90000.0,4,2,0
41.0,0,2,117,14.0,180000.0,0,2,0
31.0,1,1,120,6.0,110000.0,3,4,0
37.0,0,2,117,10.0,150000.0,1,7,0
27.0,0,1,118,3.0,80000.0,2,0,0
50.0,0,3,36,18.0,195000.0,2,2,1
32.0,1,2,119,6.0,115000.0,1,2,0
36.0,0,1,117,8.0,135000.0,1,2,0
27.0,0,1,120,2.0,65000.0,0,2,0
43.0,1,3,36,14.0,190000.0,3,3,1
34.0,0,2,118,8.0,140000.0,0,0,0
46.0,0,3,117,16.0,185000.0,4,0,0
33.0,1,1,119,7.0,130000.0,3,0,0
30.0,1,2,120,5.0,105000.0,0,6,0
50.0,0,3,36,19.0,200000.0,4,5,1
30.0,0,1,118,5.0,100000.0,0,6,0
42.0,0,2,117,13.0,170000.0,3,0,0
33.0,1,1,119,6.0,115000.0,0,0,0
45.0,0,3,36,16.0,185000.0,4,5,1
29.0,1,1,120,4.0,90000.0,3,3,0
39.0,1,2,117,12.0,160000.0,2,2,0
27.0,0,1,118,3.0,80000.0,2,0,0
49.0,0,3,36,17.0,195000.0,1,2,1
32.0,1,2,119,6.0,115000.0,3,4,0
36.0,0,1,117,8.0,135000.0,0,8,0
27.0,0,1,120,2.0,65000.0,0,0,0
43.0,1,3,36,14.0,190000.0,0,8,1
34.0,0,2,118,8.0,140000.0,0,6,0
46.0,0,3,117,16.0,185000.0,1,1,0
33.0,1,1,119,7.0,130000.0,0,8,0
30.0,1,2,120,5.0,105000.0,2,2,0
50.0,0,3,36,19.0,200000.0,3,3,1
30.0,0,1,118,5.0,100000.0,1,0,0
42.0,0,2,117,13.0,170000.0,1,7,0
33.0,1,1,119,6.0,115000.0,2,2,0
45.0,0,3,36,16.0,185000.0,4,2,1
29.0,1,1,120,4.0,90000.0,2,0,0
39.0,1,2,117,12.0,160000.0,3,0,0
27.0,0,1,118,3.0,80000.0,3,4,0
49.0,0,3,36,17.0,195000.0,3,0,1
32.0,1,2,119,6.0,115000.0,3,3,0
36.0,0,1,117,8.0,135000.0,3,4,0
27.0,0,1,120,2.0,65000.0,1,7,0
43.0,1,3,36,14.0,190000.0,1,0,1
34.0,0,2,118,8.0,140000.0,0,0,0
28.0,0,1,0,4.0,75000.0,2,2,0
33.0,1,2,1,7.0,95000.0,4,5,0
22.0,0,1,121,1.0,50000.0,4,0,0
44.0,0,3,32,15.0,180000.0,0,6,1
29.0,1,1,10,3.0,65000.0,1,0,0
31.0,0,2,6,6.0,120000.0,2,0,0
25.0,1,2,0,2.0,60000.0,0,0,0
38.0,0,1,32,10.0,150000.0,1,7,0
27.0,0,1,0,3.0,70000.0,4,0,0
46.0,1,3,122,20.0,220000.0,1,0,0
33.0,0,2,1,8.0,100000.0,3,3,0
24.0,1,1,10,2.0,55000.0,0,6,0
36.0,0,3,32,12.0,170000.0,2,2,1
30.0,1,1,0,5.0,90000.0,2,2,0
29.0,0,1,121,4.0,80000.0,3,0,0
42.0,0,2,6,14.0,180000.0,3,0,0
26.0,0,1,10,2.0,60000.0,0,6,0
35.0,1,2,1,9.0,120000.0,1,1,0
27.0,1,1,0,3.0,70000.0,3,3,0
48.0,0,3,122,18.0,210000.0,4,2,0
34.0,0,2,32,9.0,140000.0,1,0,0
23.0,1,1,0,1.0,50000.0,1,1,0
32.0,0,2,6,7.0,110000.0,4,2,0
25.0,1,2,0,2.0,60000.0,4,5,0
37.0,0,1,1,11.0,160000.0,3,0,0
28.0,0,1,0,4.0,75000.0,0,8,0
41.0,1,3,122,16.0,200000.0,1,1,0
34.0,0,2,1,8.0,100000.0,2,9,0
24.0,1,1,10,2.0,55000.0,3,4,0
36.0,0,3,32,12.0,170000.0,3,0,1
30.0,1,1,0,5.0,90000.0,1,7,0
29.0,0,1,121,4.0,80000.0,2,0,0
42.0,0,2,6,14.0,180000.0,3,0,0
26.0,0,1,10,2.0,60000.0,1,0,0
35.0,1,2,1,9.0,120000.0,1,0,0
27.0,1,1,0,3.0,70000.0,0,0,0
48.0,0,3,122,18.0,210000.0,2,9,0
34.0,0,2,32,9.0,140000.0,3,4,0
23.0,1,1,0,1.0,50000.0,1,0,0
32.0,0,2,6,7.0,110000.0,2,2,0
25.0,1,2,0,2.0,60000.0,0,2,0
37.0,0,1,1,11.0,160000.0,3,3,0
28.0,0,1,0,4.0,75000.0,2,2,0
41.0,1,3,122,16.0,200000.0,1,1,0
34.0,0,2,1,8.0,100000.0,3,4,0
24.0,1,1,10,2.0,55000.0,2,9,0
36.0,0,3,32,12.0,170000.0,0,2,1
30.0,1,1,0,5.0,90000.0,3,4,0
29.0,0,1,121,4.0,80000.0,4,0,0
42.0,0,2,6,14.0,180000.0,1,0,0
26.0,0,1,10,2.0,60000.0,3,4,0
35.0,1,2,1,9.0,120000.0,4,2,0
27.0,1,1,0,3.0,70000.0,0,0,0
48.0,0,3,122,18.0,210000.0,4,2,0
34.0,0,2,32,9.0,140000.0,0,6,0
23.0,1,1,0,1.0,50000.0,3,0,0
32.0,0,2,6,7.0,110000.0,3,0,0
25.0,1,2,0,2.0,60000.0,3,4,0
37.0,0,1,1,11.0,160000.0,1,7,0
28.0,0,1,0,4.0,75000.0,1,1,0
41.0,1,3,122,16.0,200000.0,4,2,0
34.0,0,2,1,8.0,100000.0,2,0,0
24.0,1,1,10,2.0,55000.0,4,2,0
36.0,0,3,32,12.0,170000.0,4,5,1
30.0,1,1,0,5.0,90000.0,0,2,0
29.0,0,1,121,4.0,80000.0,0,6,0
42.0,0,2,6,14.0,180000.0,0,0,0
26.0,0,1,10,2.0,60000.0,1,1,0
35.0,1,2,1,9.0,120000.0,2,2,0
27.0,1,1,0,3.0,70000.0,0,0,0
48.0,0,3,122,18.0,210000.0,1,0,0
34.0,0,2,32,9.0,140000.0,4,0,0
23.0,1,1,0,1.0,50000.0,3,4,0
32.0,0,2,6,7.0,110000.0,2,9,0
25.0,1,2,0,2.0,60000.0,4,0,0
37.0,0,1,1,11.0,160000.0,4,0,0
28.0,0,1,0,4.0,75000.0,0,2,0
41.0,1,3,122,16.0,200000.0,4,2,0
34.0,0,2,1,8.0,100000.0,3,4,0
24.0,1,1,10,2.0,55000.0,1,0,0
36.0,0,3,32,12.0,170000.0,2,2,1
30.0,1,1,0,5.0,90000.0,3,3,0
29.0,0,1,121,4.0,80000.0,1,2,0
42.0,0,2,6,14.0,180000.0,4,2,0
26.0,0,1,10,2.0,60000.0,3,3,0
35.0,1,2,1,9.0,120000.0,2,9,0
27.0,1,1,0,3.0,70000.0,2,0,0
48.0,0,3,122,18.0,210000.0,3,0,0
34.0,0,2,32,9.0,140000.0,1,7,0
23.0,1,1,0,1.0,50000.0,3,3,0
32.0,0,2,6,7.0,110000.0,4,2,0
25.0,1,2,0,2.0,60000.0,0,2,0
37.0,0,1,1,11.0,160000.0,3,0,0
28.0,0,1,0,4.0,75000.0,0,8,0
41.0,1,3,122,16.0,200000.0,3,3,0
34.0,0,2,1,8.0,100000.0,0,2,0
24.0,1,1,10,2.0,55000.0,1,1,0
36.0,0,3,32,12.0,170000.0,0,2,1
30.0,1,1,0,5.0,90000.0,4,2,0
29.0,0,1,121,4.0,80000.0,2,9,0
42.0,0,2,6,14.0,180000.0,0,6,0
26.0,0,1,10,2.0,60000.0,0,8,0
35.0,1,2,1,9.0,120000.0,0,8,0
27.0,1,1,0,3.0,70000.0,2,2,0
48.0,0,3,122,18.0,210000.0,2,9,0
34.0,0,2,32,9.0,140000.0,1,7,0
23.0,1,1,0,1.0,50000.0,3,3,0
32.0,0,2,6,7.0,110000.0,0,6,0
25.0,1,2,0,2.0,60000.0,0,8,0
37.0,0,1,1,11.0,160000.0,4,0,0
28.0,0,1,0,4.0,75000.0,0,6,0
41.0,1,3,122,16.0,200000.0,3,3,0
34.0,0,2,1,8.0,100000.0,0,2,0
24.0,1,1,10,2.0,55000.0,3,3,0
36.0,0,3,32,12.0,170000.0,0,0,1
30.0,1,1,0,5.0,90000.0,1,2,0
29.0,0,1,121,4.0,80000.0,0,6,0
42.0,0,2,6,14.0,180000.0,4,5,0
26.0,0,1,10,2.0,60000.0,2,9,0
35.0,1,2,1,9.0,120000.0,4,2,0
27.0,1,1,0,3.0,70000.0,1,0,0
48.0,0,3,122,18.0,210000.0,3,3,0
34.0,0,2,32,9.0,140000.0,1,7,0
23.0,1,1,0,1.0,50000.0,2,9,0
34.0,1,1,119,8.0,122485.0,3,3,0
25.0,0,3,117,12.0,169159.0,3,4,0
43.0,0,2,0,21.0,187081.0,4,2,1
27.0,1,2,120,5.0,78354.0,3,3,0
25.0,0,1,118,2.0,90249.0,3,0,0
29.0,1,2,0,6.0,132720.0,2,2,1
52.0,0,3,117,23.0,161568.0,1,0,0
41.0,0,2,120,13.0,127346.0,4,2,0
49.0,1,1,118,19.0,120177.0,0,8,0
35.0,0,2,36,8.0,101332.0,4,5,1
57.0,1,3,119,30.0,121450.0,4,5,0
35.0,1,1,36,12.0,166375.0,2,2,1
43.0,0,2,0,21.0,185119.0,2,9,1
37.0,1,1,119,10.0,149217.0,3,0,0
50.0,0,2,117,21.0,166512.0,0,6,0
52.0,1,2,0,28.0,186963.0,4,5,1
26.0,0,1,118,3.0,75072.0,1,1,0
34.0,1,2,119,10.0,163398.0,0,8,0
30.0,0,0,36,11.0,103947.0,4,2,1
60.0,1,3,117,33.0,179180.0,3,0,0
50.0,0,1,118,23.0,175966.0,3,3,0
58.0,0,2,0,27.0,190004.0,3,0,1
35.0,1,2,119,10.0,152039.0,1,2,0
28.0,0,2,120,5.0,76742.0,4,5,0
57.0,1,3,117,33.0,191790.0,3,3,0
46.0,1,1,0,20.0,139398.0,3,4,1
28.0,0,0,118,7.0,95845.0,0,2,0
34.0,0,2,119,12.0,160976.0,1,7,0
33.0,1,2,36,9.0,126753.0,4,0,1
33.0,0,2,0,8.0,139817.0,2,0,1
53.0,0,3,117,25.0,181714.0,2,0,0
35.0,1,1,118,10.0,114776.0,4,2,0
30.0,0,2,119,6.0,105725.0,2,0,0
24.0,1,0,36,1.0,52731.0,2,9,1
36.0,0,2,120,8.0,106492.0,4,2,0
27.0,1,1,119,4.0,73895.0,2,0,0
23.0,0,3,117,1.0,119836.0,0,2,0
28.0,1,2,0,5.0,99747.0,4,5,1
52.0,0,1,118,25.0,168287.0,1,0,0
28.0,1,2,119,7.0,115920.0,3,3,0
32.0,0,2,36,11.0,128078.0,2,2,1
24.0,1,1,120,1.0,51265.0,1,2,0
43.0,0,0,0,22.0,165919.0,4,0,1
60.0,1,3,117,34.0,188651.0,2,2,0
24.0,0,2,118,0.0,55538.0,1,2,0
55.0,0,1,36,28.0,193964.0,0,2,1
29.0,1,2,119,4.0,104702.0,4,2,0
44.0,0,3,117,19.0,172955.0,1,7,0
40.0,1,2,0,16.0,138032.0,1,1,1
27.0,0,1,118,4.0,82683.0,0,8,0
43.0,0,2,119,17.0,155414.0,0,0,0
49.0,1,0,36,25.0,154207.0,2,0,1
30.0,0,2,120,8.0,107895.0,1,0,0
42.0,1,1,0,18.0,148446.0,3,0,1
26.0,0,2,119,4.0,102859.0,0,0,0
41.0,1,3,117,13.0,138662.0,3,3,0
46.0,0,1,36,23.0,181699.0,3,0,1
57.0,1,2,119,33.0,188232.0,2,9,0
22.0,1,0,118,0.0,51832.0,0,0,0
54.0,0,3,117,28.0,188484.0,3,4,0
42.0,1,2,0,16.0,138286.0,0,2,1
49.0,0,1,119,22.0,181132.0,3,3,0
27.0,1,2,118,4.0,73938.0,1,2,0
36.0,0,1,36,14.0,119224.0,1,0,1
31.0,1,2,119,6.0,101186.0,3,3,0
39.0,0,2,117,14.0,142360.0,2,2,0
41.0,1,1,36,20.0,151315.0,4,5,1
48.0,0,3,119,23.0,181021.0,1,0,0
39.0,1,2,0,15.0,134641.0,4,0,1
48.0,0,1,120,23.0,173851.0,4,5,0
47.0,0,2,36,25.0,178859.0,2,0,1
29.0,1,3,119,5.0,98568.0,4,0,0
32.0,0,1,117,9.0,104661.0,2,2,0
38.0,1,2,0,13.0,134858.0,1,1,1
34.0,0,1,118,10.0,94502.0,0,2,0
34.0,1,1,119,8.0,122485.0,0,0,0
25.0,0,3,117,12.0,169159.0,3,0,0
43.0,0,2,0,21.0,187081.0,0,2,1
27.0,1,2,120,5.0,78354.0,3,0,0
25.0,0,1,118,2.0,90249.0,3,4,0
29.0,1,2,0,6.0,132720.0,1,7,1
52.0,0,3,117,23.0,161568.0,1,1,0
41.0,0,2,120,13.0,127346.0,1,2,0
49.0,1,1,118,19.0,120177.0,2,0,0
35.0,0,2,36,8.0,101332.0,3,0,1
57.0,1,3,119,30.0,121450.0,2,9,0
35.0,1,1,36,12.0,166375.0,3,0,1
43.0,0,2,0,21.0,185119.0,2,0,1
37.0,1,1,119,10.0,149217.0,3,4,0
50.0,0,2,117,21.0,166512.0,0,0,0
52.0,1,2,0,28.0,186963.0,3,3,1
26.0,0,1,118,3.0,75072.0,2,2,0
34.0,1,2,119,10.0,163398.0,3,4,0
30.0,0,0,36,11.0,103947.0,2,9,1
60.0,1,3,117,33.0,179180.0,4,2,0
50.0,0,1,118,23.0,175966.0,4,2,0
58.0,0,2,0,27.0,190004.0,1,0,1
35.0,1,2,119,10.0,152039.0,4,2,0
28.0,0,2,120,5.0,76742.0,1,2,0
57.0,1,3,117,33.0,191790.0,3,4,0
46.0,1,1,0,20.0,139398.0,3,0,1
28.0,0,0,118,7.0,95845.0,3,0,0
34.0,0,2,119,12.0,160976.0,3,0,0
33.0,1,2,36,9.0,126753.0,4,0,1
33.0,0,2,0,8.0,139817.0,4,0,1
53.0,0,3,117,25.0,181714.0,3,0,0
35.0,1,1,118,10.0,114776.0,1,2,0
30.0,0,2,119,6.0,105725.0,3,4,0
24.0,1,0,36,1.0,52731.0,2,9,1
36.0,0,2,120,8.0,106492.0,3,4,0
27.0,1,1,119,4.0,73895.0,2,9,0
23.0,0,3,117,1.0,119836.0,0,6,0
28.0,1,2,0,5.0,99747.0,4,5,1
52.0,0,1,118,25.0,168287.0,1,0,0
28.0,1,2,119,7.0,115920.0,4,2,0
32.0,0,2,36,11.0,128078.0,1,1,1
24.0,1,1,120,1.0,51265.0,0,8,0
43.0,0,0,0,22.0,165919.0,4,5,1
60.0,1,3,117,34.0,188651.0,3,3,0
24.0,0,2,118,0.0,55538.0,1,1,0
55.0,0,1,36,28.0,193964.0,4,2,1
29.0,1,2,119,4.0,104702.0,3,0,0
44.0,0,3,117,19.0,172955.0,0,8,0
40.0,1,2,0,16.0,138032.0,3,3,1
27.0,0,1,118,4.0,82683.0,3,4,0
43.0,0,2,119,17.0,155414.0,3,4,0
49.0,1,0,36,25.0,154207.0,0,2,1
30.0,0,2,120,8.0,107895.0,2,0,0
42.0,1,1,0,18.0,148446.0,2,2,1
26.0,0,2,119,4.0,102859.0,0,6,0
41.0,1,3,117,13.0,138662.0,1,2,0
46.0,0,1,36,23.0,181699.0,4,2,1
57.0,1,2,119,33.0,188232.0,0,8,0
22.0,1,0,118,0.0,51832.0,1,0,0
54.0,0,3,117,28.0,188484.0,3,0,0
42.0,1,2,0,16.0,138286.0,0,6,1
49.0,0,1,119,22.0,181132.0,4,5,0
27.0,1,2,118,4.0,73938.0,2,0,0
36.0,0,1,36,14.0,119224.0,3,3,1
31.0,1,2,119,6.0,101186.0,1,2,0
39.0,0,2,117,14.0,142360.0,1,7,0
41.0,1,1,36,20.0,151315.0,1,0,1
48.0,0,3,119,23.0,181021.0,0,8,0
39.0,1,2,0,15.0,134641.0,3,0,1
48.0,0,1,120,23.0,173851.0,3,3,0
47.0,0,2,36,25.0,178859.0,2,2,1
29.0,1,3,119,5.0,98568.0,2,9,0
32.0,0,1,117,9.0,104661.0,1,1,0
38.0,1,2,0,13.0,134858.0,2,0,1
34.0,0,1,118,10.0,94502.0,0,6,0
36.0,0,1,120,14.0,139095.0,0,2,0
30.0,1,2,36,5.0,106278.0,3,3,1
28.0,0,2,119,4.0,90452.0,1,1,0
46.0,1,3,117,23.0,168304.0,3,0,0
34.0,0,1,118,10.0,126593.0,3,0,0
44.0,0,2,0,19.0,152203.0,2,0,1
55.0,1,3,117,30.0,183138.0,1,7,0
35.0,0,2,119,9.0,130275.0,3,3,0
54.0,0,1,36,29.0,191915.0,2,2,1
23.0,1,0,118,2.0,62807.0,1,7,0
46.0,0,2,0,21.0,174305.0,0,8,1
33.0,1,1,119,9.0,133326.0,1,2,0
26.0,0,2,120,4.0,75656.0,3,4,0
43.0,1,3,117,19.0,155944.0,0,0,0
36.0,0,2,119,11.0,137775.0,4,2,0
23.0,1,1,36,0.0,51831.0,4,2,1
49.0,0,2,117,22.0,182237.0,3,3,0
35.0,1,2,119,10.0,151901.0,0,8,0
31.0,0,1,118,8.0,100052.0,4,5,0
43.0,0,2,119,20.0,167207.0,0,8,0
33.0,1,2,36,10.0,112439.0,0,8,1
52.0,1,3,117,29.0,194214.0,0,0,0
28.0,0,1,119,5.0,84407.0,3,3,0
36.0,1,2,0,13.0,139413.0,0,6,1
43.0,0,1,36,20.0,143084.0,3,0,1
50.0,1,2,119,25.0,192344.0,1,0,0
24.0,0,3,117,1.0,106132.0,4,2,0
52.0,0,2,0,26.0,184816.0,1,1,1
46.0,1,1,118,19.0,150248.0,4,2,0
38.0,0,2,119,15.0,170995.0,3,3,0
29.0,0,1,36,6.0,88035.0,2,2,1
33.0,1,2,120,10.0,119419.0,3,4,0
47.0,0,3,117,21.0,173582.0,2,9,0
45.0,1,2,0,23.0,174436.0,2,9,1
28.0,0,1,118,4.0,71699.0,2,2,0
42.0,1,2,119,14.0,163558.0,1,1,0
46.0,0,1,36,24.0,166828.0,1,2,1
38.0,1,3,117,15.0,144496.0,3,3,0
54.0,0,2,0,31.0,193746.0,2,2,1
33.0,1,2,119,8.0,122581.0,4,5,0
27.0,0,0,118,4.0,79767.0,1,7,0
50.0,1,1,36,25.0,177177.0,4,0,1
26.0,0,2,119,4.0,89843.0,4,2,0
31.0,1,2,0,6.0,113563.0,0,8,1
35.0,0,1,120,10.0,128712.0,4,2,0
44.0,1,3,117,18.0,161621.0,1,1,0
32.0,0,2,36,8.0,121454.0,1,0,1
54.0,0,1,119,25.0,179987.0,1,0,0
26.0,1,2,120,3.0,72649.0,4,0,0
23.0,0,3,117,0.0,52612.0,0,6,0
48.0,1,2,0,24.0,184006.0,1,0,1
38.0,0,1,118,12.0,131960.0,1,2,0
30.0,1,2,119,5.0,102465.0,1,0,0
40.0,0,2,117,16.0,149748.0,0,0,0
45.0,1,1,36,22.0,171036.0,4,5,1
36.0,0,2,119,13.0,146351.0,3,4,0
52.0,0,3,117,26.0,185462.0,2,9,0
31.0,1,1,0,7.0,107718.0,1,0,1
26.0,0,2,119,4.0,90944.0,2,2,0
30.0,1,2,36,5.0,100425.0,0,0,1
24.0,0,1,118,2.0,63901.0,2,0,0
45.0,0,2,0,22.0,181902.0,3,3,1
33.0,1,2,119,9.0,136533.0,0,0,0
38.0,0,1,120,11.0,136285.0,2,0,0
54.0,1,3,117,31.0,191818.0,4,5,0
42.0,0,2,119,19.0,176643.0,2,9,0
28.0,1,1,36,4.0,70022.0,1,0,1
30.0,0,2,120,6.0,99363.0,4,2,0
43.0,1,2,0,19.0,152944.0,1,7,1
35.0,0,1,118,10.0,123386.0,1,1,0
44.0,0,2,119,21.0,168906.0,1,7,0
55.0,1,1,36,30.0,183020.0,3,4,1
